ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	set_annotation
GO:0032508	DNA duplex unwinding	27	-0.6870869701494541	-1.9302173483127472	3.420687807161095e-4	0.007439995980575382	0.006361279079983791	918	tags=74%, list=29%, signal=53%	cluster_1857/cluster_1220/cluster_4176/cluster_5245/cluster_18581/cluster_5984/cluster_20816/cluster_20817/cluster_1452/cluster_2265/cluster_1883/cluster_1353/cluster_1219/cluster_768/cluster_2320/cluster_916/cluster_4345/cluster_18592/cluster_21604/cluster_10904	GO_BP
GO:0016310	phosphorylation	156	-0.427837119760303	-1.6337845237539355	3.712195057427661e-4	0.007751063279908955	0.00662724507094454	571	tags=31%, list=18%, signal=27%	cluster_674/cluster_13325/cluster_1077/cluster_845/cluster_759/cluster_333/cluster_3051/cluster_5264/cluster_118/cluster_13233/cluster_1001/cluster_564/cluster_1609/cluster_1180/cluster_2308/cluster_1283/cluster_1904/cluster_2956/cluster_65/cluster_668/cluster_20957/cluster_21429/cluster_1743/cluster_648/cluster_2239/cluster_239/cluster_350/cluster_1871/cluster_2609/cluster_1229/cluster_2031/cluster_3789/cluster_8131/cluster_1686/cluster_2778/cluster_2561/cluster_2100/cluster_1967/cluster_1766/cluster_1103/cluster_21264/cluster_3937/cluster_1471/cluster_10208/cluster_1415/cluster_2581/cluster_4222/cluster_2007/cluster_6456	GO_BP
GO:0006766	vitamin metabolic process	46	0.6667816753532434	1.8656669585065033	5.289832468328376e-4	0.009899408510142718	0.00846410406997482	321	tags=33%, list=10%, signal=30%	cluster_11301/cluster_1087/cluster_1134/cluster_940/cluster_4499/cluster_1425/cluster_756/cluster_4574/cluster_40/cluster_760/cluster_1199/cluster_1355/cluster_871/cluster_758/cluster_821	GO_BP
GO:0006767	water-soluble vitamin metabolic process	46	0.6667816753532434	1.8656669585065033	5.289832468328376e-4	0.009899408510142718	0.00846410406997482	321	tags=33%, list=10%, signal=30%	cluster_11301/cluster_1087/cluster_1134/cluster_940/cluster_4499/cluster_1425/cluster_756/cluster_4574/cluster_40/cluster_760/cluster_1199/cluster_1355/cluster_871/cluster_758/cluster_821	GO_BP
GO:1901575	organic substance catabolic process	149	-0.41549341029200904	-1.5797005372959925	5.310027553333259e-4	0.009899408510142718	0.00846410406997482	261	tags=23%, list=8%, signal=22%	cluster_1090/cluster_350/cluster_1603/cluster_3069/cluster_5040/cluster_20591/cluster_20724/cluster_10036/cluster_581/cluster_2609/cluster_1229/cluster_2378/cluster_2031/cluster_3789/cluster_328/cluster_4973/cluster_1686/cluster_1461/cluster_2778/cluster_1810/cluster_3821/cluster_337/cluster_1419/cluster_1547/cluster_675/cluster_2197/cluster_1911/cluster_21264/cluster_1471/cluster_2205/cluster_10208/cluster_1415/cluster_4222/cluster_475	GO_BP
GO:0008643	carbohydrate transport	26	-0.6803918998837171	-1.895701876639255	7.131146235141408e-4	0.012106333512299389	0.010351049423704257	247	tags=31%, list=8%, signal=29%	cluster_851/cluster_840/cluster_1766/cluster_1103/cluster_526/cluster_3937/cluster_2581/cluster_6456	GO_BP
GO:0009110	vitamin biosynthetic process	43	0.6778709863316588	1.8728975641531018	7.189585036039866e-4	0.012106333512299389	0.010351049423704257	321	tags=35%, list=10%, signal=32%	cluster_11301/cluster_1087/cluster_1134/cluster_940/cluster_4499/cluster_1425/cluster_756/cluster_4574/cluster_40/cluster_760/cluster_1199/cluster_1355/cluster_871/cluster_758/cluster_821	GO_BP
GO:0042364	water-soluble vitamin biosynthetic process	43	0.6778709863316588	1.8728975641531018	7.189585036039866e-4	0.012106333512299389	0.010351049423704257	321	tags=35%, list=10%, signal=32%	cluster_11301/cluster_1087/cluster_1134/cluster_940/cluster_4499/cluster_1425/cluster_756/cluster_4574/cluster_40/cluster_760/cluster_1199/cluster_1355/cluster_871/cluster_758/cluster_821	GO_BP
GO:0044262	cellular carbohydrate metabolic process	60	-0.5557948979275432	-1.8310352690501768	7.676815721861672e-4	0.012522805646286854	0.010707137717333386	203	tags=23%, list=6%, signal=22%	cluster_2609/cluster_2031/cluster_3789/cluster_701/cluster_22076/cluster_1461/cluster_2214/cluster_3821/cluster_1547/cluster_21264/cluster_1471/cluster_1415/cluster_4222/cluster_475	GO_BP
GO:0006811	monoatomic ion transport	163	0.4813498074316222	1.613672687024337	0.0013727654237897864	0.021714653067220258	0.018566269208512582	681	tags=30%, list=21%, signal=25%	cluster_6251/cluster_1949/cluster_6880/cluster_687/cluster_505/cluster_21984/cluster_2/cluster_356/cluster_3744/cluster_993/cluster_12990/cluster_763/cluster_3367/cluster_2497/cluster_335/cluster_376/cluster_143/cluster_1034/cluster_1082/cluster_6317/cluster_1502/cluster_10128/cluster_532/cluster_4470/cluster_1866/cluster_2127/cluster_1301/cluster_4685/cluster_1101/cluster_656/cluster_455/cluster_1405/cluster_11964/cluster_6905/cluster_1066/cluster_1784/cluster_1212/cluster_8740/cluster_705/cluster_113/cluster_1257/cluster_1759/cluster_1534/cluster_1999/cluster_1800/cluster_3891/cluster_116/cluster_498/cluster_21422	GO_BP
GO:0019318	hexose metabolic process	21	-0.7100591619641513	-1.88842833073079	0.0014355398297505328	0.022039758562640534	0.018844238012824335	416	tags=43%, list=13%, signal=38%	cluster_9349/cluster_828/cluster_1229/cluster_2198/cluster_1713/cluster_1461/cluster_3821/cluster_475/cluster_2699	GO_BP
GO:0006261	DNA-templated DNA replication	24	-0.656392821615549	-1.7985471830577313	0.001582616091770338	0.023603588568689042	0.020181330012349574	945	tags=79%, list=29%, signal=56%	cluster_3333/cluster_9333/cluster_1220/cluster_11027/cluster_5981/cluster_5984/cluster_1119/cluster_49/cluster_781/cluster_7040/cluster_1219/cluster_768/cluster_911/cluster_1231/cluster_4345/cluster_1622/cluster_21604/cluster_581/cluster_5102	GO_BP
GO:0034219	carbohydrate transmembrane transport	21	-0.7062703758672764	-1.8783519154295272	0.001754543376937612	0.025440878965595375	0.02175223367899262	247	tags=33%, list=8%, signal=31%	cluster_851/cluster_840/cluster_1766/cluster_1103/cluster_3937/cluster_2581/cluster_6456	GO_BP
GO:0030001	metal ion transport	43	0.6506463194728402	1.797678218181841	0.0018810392979022427	0.026537905770404616	0.0226902037641693	160	tags=14%, list=5%, signal=13%	cluster_1949/cluster_505/cluster_21984/cluster_993/cluster_763/cluster_3367	GO_BP
GO:0006790	sulfur compound metabolic process	73	0.5818401988820625	1.7539749707224108	0.0026348307433919694	0.03619425389606863	0.030946488509645292	300	tags=33%, list=9%, signal=30%	cluster_1087/cluster_2896/cluster_13176/cluster_1134/cluster_6016/cluster_940/cluster_4499/cluster_1425/cluster_756/cluster_579/cluster_11143/cluster_4574/cluster_596/cluster_1629/cluster_1140/cluster_3882/cluster_1831/cluster_40/cluster_5535/cluster_760/cluster_1225/cluster_1199/cluster_1355/cluster_758	GO_BP
GO:0010467	gene expression	312	0.41149727855190854	1.4752768810830261	0.0027160493827160493	0.036353276353276356	0.031082454474267343	942	tags=42%, list=29%, signal=33%	cluster_2109/cluster_15378/cluster_6427/cluster_21410/cluster_14549/cluster_15338/cluster_6016/cluster_5422/cluster_2867/cluster_885/cluster_22110/cluster_10263/cluster_99/cluster_780/cluster_241/cluster_238/cluster_161/cluster_1277/cluster_602/cluster_95/cluster_1194/cluster_151/cluster_115/cluster_177/cluster_955/cluster_134/cluster_825/cluster_321/cluster_1067/cluster_244/cluster_353/cluster_13725/cluster_574/cluster_119/cluster_432/cluster_663/cluster_395/cluster_1227/cluster_13722/cluster_735/cluster_362/cluster_604/cluster_269/cluster_1561/cluster_2463/cluster_433/cluster_373/cluster_2004/cluster_153/cluster_374/cluster_13723/cluster_156/cluster_67/cluster_375/cluster_1230/cluster_560/cluster_391/cluster_13726/cluster_15418/cluster_1504/cluster_13724/cluster_7813/cluster_5198/cluster_592/cluster_527/cluster_896/cluster_738/cluster_2236/cluster_1068/cluster_3/cluster_364/cluster_14875/cluster_715/cluster_11546/cluster_19/cluster_415/cluster_573/cluster_124/cluster_629/cluster_188/cluster_902/cluster_1512/cluster_1715/cluster_416/cluster_553/cluster_5518/cluster_7318/cluster_3885/cluster_9423/cluster_14874/cluster_131/cluster_587/cluster_174/cluster_162/cluster_92/cluster_24/cluster_1776/cluster_533/cluster_80/cluster_2346/cluster_231/cluster_125/cluster_424/cluster_1464/cluster_18/cluster_102/cluster_650/cluster_1531/cluster_598/cluster_926/cluster_423/cluster_386/cluster_528/cluster_1636/cluster_1254/cluster_387/cluster_799/cluster_316/cluster_551/cluster_3597/cluster_638/cluster_637/cluster_414/cluster_361/cluster_4467/cluster_1286/cluster_15719/cluster_1022/cluster_4904/cluster_1114/cluster_1234	GO_BP
GO:0044419	biological process involved in interspecies interaction between organisms	103	0.5256353589605898	1.6621201026168642	0.0035257946540361903	0.04601162023517229	0.03934044561345645	147	tags=16%, list=5%, signal=15%	cluster_12918/cluster_1988/cluster_3301/cluster_17652/cluster_4380/cluster_21410/cluster_1514/cluster_2578/cluster_5422/cluster_5095/cluster_4778/cluster_6220/cluster_6426/cluster_2587/cluster_4497/cluster_1361	GO_BP
GO:0006302	double-strand break repair	17	-0.7016167429520364	-1.7891901203852079	0.0036305522165416527	0.04622312822035958	0.03952128728661517	899	tags=94%, list=28%, signal=68%	cluster_4176/cluster_5245/cluster_18581/cluster_20816/cluster_20817/cluster_1452/cluster_1883/cluster_1238/cluster_5194/cluster_1219/cluster_768/cluster_2320/cluster_4345/cluster_18592/cluster_21604/cluster_10904	GO_BP
GO:0006812	monoatomic cation transport	90	0.5497912738853106	1.7031253156858683	0.0037617025046407207	0.04675258827196324	0.039973981502949014	621	tags=28%, list=19%, signal=23%	cluster_1949/cluster_505/cluster_21984/cluster_3744/cluster_993/cluster_763/cluster_3367/cluster_2497/cluster_335/cluster_143/cluster_6317/cluster_1502/cluster_10128/cluster_1301/cluster_4685/cluster_1101/cluster_656/cluster_1405/cluster_11964/cluster_6905/cluster_1784/cluster_1212/cluster_113/cluster_1759/cluster_1534	GO_BP
GO:0046434	organophosphate catabolic process	49	-0.5238264057332278	-1.663979156937086	0.003888762531047019	0.047207768400152186	0.040363165560928664	254	tags=29%, list=8%, signal=27%	cluster_350/cluster_3069/cluster_2609/cluster_1229/cluster_2031/cluster_3789/cluster_328/cluster_1686/cluster_2778/cluster_21264/cluster_1471/cluster_10208/cluster_1415/cluster_4222	GO_BP
GO:0016052	carbohydrate catabolic process	53	-0.5093727998195411	-1.64328438377434	0.0040732294451611955	0.048323312963048724	0.041316968534649445	261	tags=28%, list=8%, signal=26%	cluster_1090/cluster_350/cluster_1229/cluster_3789/cluster_328/cluster_1686/cluster_1461/cluster_2778/cluster_3821/cluster_1547/cluster_21264/cluster_1471/cluster_1415/cluster_4222/cluster_475	GO_BP
map00052	Galactose metabolism	29	-0.8047391014127402	-2.29641879226102	1.3261408921636144e-7	1.1404811672607084e-5	9.213189356084059e-6	182	tags=45%, list=6%, signal=43%	cluster_3789/cluster_26/cluster_1461/cluster_3821/cluster_1547/cluster_1103/cluster_526/cluster_21264/cluster_3937/cluster_1471/cluster_1415/cluster_4222/cluster_475	KEGG
map00500	Starch and sucrose metabolism	31	-0.7376828939008557	-2.1308501777255335	8.458453892661203e-6	2.4247567825628783e-4	1.958799848826805e-4	190	tags=52%, list=6%, signal=49%	cluster_21090/cluster_1930/cluster_1609/cluster_1299/cluster_3461/cluster_2956/cluster_2644/cluster_26/cluster_5510/cluster_1766/cluster_1547/cluster_1103/cluster_526/cluster_3937/cluster_2581/cluster_6456	KEGG
map03010	Ribosome	70	0.6860264289213008	2.0492906709224616	6.352026962953081e-6	2.4247567825628783e-4	1.958799848826805e-4	796	tags=74%, list=25%, signal=57%	cluster_14549/cluster_15338/cluster_885/cluster_99/cluster_780/cluster_241/cluster_238/cluster_161/cluster_1277/cluster_602/cluster_95/cluster_151/cluster_115/cluster_177/cluster_955/cluster_134/cluster_321/cluster_1067/cluster_353/cluster_13725/cluster_119/cluster_432/cluster_735/cluster_51/cluster_362/cluster_604/cluster_269/cluster_433/cluster_373/cluster_153/cluster_374/cluster_156/cluster_375/cluster_1230/cluster_391/cluster_13726/cluster_15418/cluster_13724/cluster_896/cluster_364/cluster_14875/cluster_415/cluster_124/cluster_416/cluster_9423/cluster_14874/cluster_131/cluster_162/cluster_80/cluster_125/cluster_1464/cluster_102	KEGG
map02060	Phosphotransferase system (PTS)	27	-0.7320835283045221	-2.053200684642133	9.068686338401977e-5	0.001949767562756425	0.0015750876271961329	100	tags=30%, list=3%, signal=29%	cluster_2164/cluster_1766/cluster_20759/cluster_1103/cluster_526/cluster_3937/cluster_2581/cluster_6456	KEGG
map00450	Selenocompound metabolism	17	0.8106965562247281	1.8741474432365943	9.460943968798937e-4	0.01627282362633417	0.013145732672436418	201	tags=41%, list=6%, signal=39%	cluster_4009/cluster_596/cluster_556/cluster_439/cluster_1140/cluster_5535/cluster_1225	KEGG
