mtx_LIBID	k2_taxon	mgx_LIBID	mgx_paired_counts	mgx_rel_abun	mgx_counts	mgx_RPK	mtx_paired_counts	mtx_rel_abun	mtx_counts	mtx_RPK	mtx_TPM	mgx_CPM	transcriptional_activity	mtx_TPM_prok	mgx_CPM_prok	prok_transcriptional_activity	subj_region	region
MHS349	Malassezia_restricta	MHS497	70787	4.758809111162801	141574	167671.77879976435	350270	16.721838022500748	700540	980873.7158088073	160236.23033190108	38483.99193953577	4.163711253854763	0	0	0	SMT002_Sc	Sc
MHS349	Malassezia_slooffiae	MHS497	6765	0.4547917504205059	13530	13318.839044338598	51365	2.452157507139495	102730	118224.6357935038	19313.260888321678	3056.937178667429	6.317846838036972	0	0	0	SMT002_Sc	Sc
MHS349	Malassezia_sympodialis	MHS497	3425	0.23025302959205213	6850	6609.157292801699	0	0	0	0	0	1516.9324128602977	0	0	0	0	SMT002_Sc	Sc
MHS349	Micrococcus_luteus	MHS497	6598	0.4435648143790832	13196	15761.31984297399	0	0	0	0	0	3617.534865648534	0	0	3928.611257699615	0	SMT002_Sc	Sc
MHS349	Paracoccus_sp._MC1862	MHS497	2302	0.1547569267506289	4604	5628.734171108479	0	0	0	0	0	1291.905901048583	0	0	1402.9985211595567	0	SMT002_Sc	Sc
MHS349	Skermanella_sp._TT6	MHS497	3058	0.20558066116569212	6116	6656.185164286369	0	0	0	0	0	1527.7262401823714	0	0	1659.0973490970318	0	SMT002_Sc	Sc
MHS349	Staphylococcus_capitis	MHS497	126653	8.514521739247352	253306	333445.84049880854	246558	11.770642473382646	493116	713964.2993885321	116633.71755378418	76532.42024319666	1.5239779061364824	220266.84996487226	83113.53972051307	2.6501921432484568	SMT002_Sc	Sc
MHS349	Staphylococcus_epidermidis	MHS497	37222	2.5023294211606903	74444	97951.49639058762	88743	4.236577701860804	177486	269898.6168057936	44090.83068669413	22481.807162447418	1.9611782259364556	83267.07397639271	24415.046154914882	3.410481940032319	SMT002_Sc	Sc
MHS349	Staphylococcus_pettenkoferi	MHS497	1958	0.13163078304853668	3916	4356.166331726239	6400	0.30553505394125896	12800	15491.33778905804	2530.675998459147	999.8263941460929	2.5311154149120907	4779.270027170789	1085.8027285615044	4.401600678884343	SMT002_Sc	Sc
MHS349	Stenotrophomonas_maltophilia	MHS497	3834	0.25774893881924904	7668	8293.861222158277	0	0	0	0	0	1903.6053097661538	0	0	2067.2987346103605	0	SMT002_Sc	Sc
MHS350	Corynebacterium_kefirresidentii	MHS504	12215	0.14287363502459147	24430	30881.28769931266	0	0	0	0	0	1592.9584950074575	0	0	21720.406166195346	0	SMT004_Ac	Ac
MHS350	Corynebacterium_tuberculostearicum	MHS504	55186	0.645487058736562	110372	144944.68300410372	0	0	0	0	0	7476.723974262547	0	0	101947.08903118818	0	SMT004_Ac	Ac
MHS350	Cutibacterium_acnes	MHS504	14586	0.1706062087980918	29172	39147.916406433826	0	0	0	0	0	2019.3784212845042	0	0	27534.753511166924	0	SMT004_Ac	Ac
MHS350	Dermacoccus_nishinomiyaensis	MHS504	390078	4.562575669514743	780156	847878.3585497491	0	0	0	0	0	43736.357341564595	0	0	596356.6839098312	0	SMT004_Ac	Ac
MHS350	Dermacoccus_sp._PAMC28757	MHS504	33772	0.39501665182566537	67544	79232.31005590809	0	0	0	0	0	4087.063422081094	0	0	55728.17988216702	0	SMT004_Ac	Ac
MHS350	Finegoldia_magna	MHS504	10253	0.1199249594684516	20506	23930.954730971418	0	0	0	0	0	1234.4374367908338	0	0	16831.877665292515	0	SMT004_Ac	Ac
MHS350	Haemophilus_parainfluenzae	MHS504	180	0.00210538307854494	360	365.8825159484676	7753	0.11382383335709252	15506	17751.19656522352	998.8311046472951	18.873424827028355	52.922620764456255	999999.9999999999	257.3440891743334	3885.8479447047516	SMT004_Ac	Ac
MHS350	Malassezia_arunalokei	MHS504	87010	1.0177187870233075	174020	181953.60428725643	0	0	0	0	0	9385.765984527312	0	0	0	0	SMT004_Ac	Ac
MHS350	Malassezia_furfur	MHS504	19512	0.22822352571427168	39024	40067.54906921675	0	0	0	0	0	2066.816101886761	0	0	0	0	SMT004_Ac	Ac
MHS350	Malassezia_globosa	MHS504	7692330	89.97389675879785	15384660	17414659.28861573	6803650	99.8861761666429	13607300	17754218.94196163	999001.1688953527	898305.4632167554	1.1120951723014292	0	0	0	SMT004_Ac	Ac
MHS350	Malassezia_restricta	MHS504	133473	1.56117664245905	266946	327677.7192057151	0	0	0	0	0	16902.695623182517	0	0	0	0	SMT004_Ac	Ac
MHS350	Micrococcus_luteus	MHS504	14452	0.16903886806184165	28904	35657.854258856896	0	0	0	0	0	1839.349524814284	0	0	25080.012370553086	0	SMT004_Ac	Ac
MHS350	Moraxella_osloensis	MHS504	63758	0.7457500795659355	127516	168447.25380884676	0	0	0	0	0	8689.063957700575	0	0	118477.66213420505	0	SMT004_Ac	Ac
MHS350	Roseomonas_mucosa	MHS504	13104	0.15327188811807174	26208	27820.86143410294	0	0	0	0	0	1435.0916319097025	0	0	19567.850153334297	0	SMT004_Ac	Ac
MHS350	Staphylococcus_hominis	MHS504	9604	0.11233388381303124	19208	23456.460137522652	0	0	0	0	0	1209.9614434051646	0	0	16498.14108689199	0	SMT004_Ac	Ac
MHS351	Corynebacterium_coyleae	MHS505	17177	0.33564377871935985	34354	42666.922668582236	0	0	0	0	0	3619.332781228883	0	0	5587.64995967301	0	SMT004_Vf	Vf
MHS351	Corynebacterium_glucuronolyticum	MHS505	36927	0.7215647561721954	73854	98773.87637495197	0	0	0	0	0	8378.751180856885	0	0	12935.403160670143	0	SMT004_Vf	Vf
MHS351	Corynebacterium_kefirresidentii	MHS505	69678	1.361529208453604	139356	187952.74751555637	16196	0.622862707152999	32392	44640.17448659917	6378.531785158578	15943.581066042065	0.40006895306250195	47199.54488399718	24614.24673706441	1.917570153098513	SMT004_Vf	Vf
MHS351	Corynebacterium_simulans	MHS505	10610	0.20732261117846004	21220	25378.026145387455	0	0	0	0	0	2152.7571290844303	0	0	3323.50021747108	0	SMT004_Vf	Vf
MHS351	Corynebacterium_sp._zg-917	MHS505	26558	0.5189513579337928	53116	62514.61701777873	0	0	0	0	0	5302.965119746563	0	0	8186.899251479859	0	SMT004_Vf	Vf
MHS351	Corynebacterium_tuberculostearicum	MHS505	448809	8.769863694664794	897618	1255367.7354755295	109775	4.221706203860241	219550	404295.84681393934	57768.902993075586	106489.83599769489	0.542482786754654	427475.47892844153	164402.6575572511	2.6001737762637975	SMT004_Vf	Vf
MHS351	Corynebacterium_ureicelerivorans	MHS505	41619	0.8132478562333956	83238	104303.36919948658	0	0	0	0	0	8847.804803468965	0	0	13659.54421480747	0	SMT004_Vf	Vf
MHS351	Cutibacterium_acnes	MHS505	56298	1.1000799589184678	112596	163786.67419254567	4700	0.18075171175716817	9400	12386.702501647876	1769.9074102809002	13893.630989938772	0.12738983866511197	13096.873554263504	21449.46357054357	0.6105921255881368	SMT004_Vf	Vf
MHS351	Cutibacterium_avidum	MHS505	11181	0.21848012399494457	22362	24527.16720716732	0	0	0	0	0	2080.580804786982	0	0	3212.071934987188	0	SMT004_Vf	Vf
MHS351	Dermabacter_jinjuensis	MHS505	46471	0.9080574047195302	92942	97379.06031904706	0	0	0	0	0	8260.432278082151	0	0	12752.738384513992	0	SMT004_Vf	Vf
MHS351	Dermabacter_vaginalis	MHS505	7020	0.13717292464399525	14040	16000.870761480342	0	0	0	0	0	1357.3155140592405	0	0	2095.4701973609563	0	SMT004_Vf	Vf
MHS351	Dermacoccus_nishinomiyaensis	MHS505	1705485	33.3256930749949	3410970	3712446.0021056253	164253	6.31681083218088	328506	342920.04999246116	48999.05665247142	314917.89596199343	0.15559311579544208	362580.80254817574	486181.03806273435	0.7457732288222029	SMT004_Vf	Vf
MHS351	Dermacoccus_sp._PAMC28757	MHS505	133838	2.615235026852284	267676	313435.56872910034	0	0	0	0	0	26587.988018636428	0	0	41047.446908067344	0	SMT004_Vf	Vf
MHS351	Finegoldia_magna	MHS505	110015	2.1497263966822127	220030	264308.82214179146	17198	0.6613974337871867	34396	42544.227980566866	6079.046813102018	22420.683857994474	0.2711356554333837	44983.430759810086	34613.81995728721	1.2995800756841855	SMT004_Vf	Vf
MHS351	Gordonia_bronchialis	MHS505	12772	0.24956874552038563	25544	27812.329599800403	0	0	0	0	0	2359.253256317509	0	0	3642.2960140307932	0	SMT004_Vf	Vf
MHS351	Malassezia_arunalokei	MHS505	404418	7.90245011946941	808836	860579.7079346526	81705	3.1421954487488133	163410	221414.99299821688	31637.47872387369	73000.91389252667	0.4333846939293251	0	0	0	SMT004_Vf	Vf
MHS351	Malassezia_furfur	MHS505	443060	8.657526494696372	886120	755646.2739175932	844126	32.46323817845347	1688252	2055107.8019429157	293649.62362670456	64099.66220079127	4.581141515330477	0	0	0	SMT004_Vf	Vf
MHS351	Malassezia_globosa	MHS505	538179	10.516180543017196	1076358	1262536.1931430195	1213482	46.667861422662114	2426964	3416757.938130401	488212.67750868906	107097.91907948468	4.558563618274909	0	0	0	SMT004_Vf	Vf
MHS351	Malassezia_restricta	MHS505	509546	9.956683057072532	1019092	1273920.0160099568	114230	4.393035751919429	228460	359446.84118134674	51360.53180612771	108063.58148729522	0.4752806736482822	0	0	0	SMT004_Vf	Vf
MHS351	Methylobacterium_currus	MHS505	6140	0.11997745830685622	12280	13307.598537591672	0	0	0	0	0	1128.8516868362076	0	0	1742.7599128603742	0	SMT004_Vf	Vf
MHS351	Methylobacterium_sp._17Sr1-1	MHS505	7912	0.15460287461300432	15824	17138.99895326332	0	0	0	0	0	1453.8602005780576	0	0	2244.5191923943303	0	SMT004_Vf	Vf
MHS351	Micrococcus_luteus	MHS505	55488	1.0842523137672375	110976	143566.32507412334	0	0	0	0	0	12178.387240567374	0	0	18801.41149953441	0	SMT004_Vf	Vf
MHS351	Moraxella_osloensis	MHS505	245623	4.799547759235334	491246	670826.3416105356	0	0	0	0	0	56904.59064887452	0	0	87851.25680994548	0	SMT004_Vf	Vf
MHS351	Paracoccus_contaminans	MHS505	25998	0.5080087884465224	51996	51694.67309960639	0	0	0	0	0	4385.1352115930185	0	0	6769.92199095298	0	SMT004_Vf	Vf
MHS351	Paracoccus_yeei	MHS505	9979	0.1949926802026251	19958	22828.77355254486	0	0	0	0	0	1936.5101419610319	0	0	2989.6507093114005	0	SMT004_Vf	Vf
MHS351	Peptoniphilus_harei	MHS505	6496	0.12693380605233515	12992	15599.037304876294	0	0	0	0	0	1323.2289450938986	0	0	2042.8461842576583	0	SMT004_Vf	Vf
MHS351	Pseudomonas_putida	MHS505	7286	0.1423706451504486	14572	15976.976384863385	0	0	0	0	0	1355.2886113634795	0	0	2092.340995529898	0	SMT004_Vf	Vf
MHS351	Roseomonas_mucosa	MHS505	38284	0.74808094687617	76568	81600.87267211704	0	0	0	0	0	6922.00643887897	0	0	10686.43071442743	0	SMT004_Vf	Vf
MHS351	Roseomonas_sp._FDAARGOS_362	MHS505	9434	0.18434321525519248	18868	21060.02826471712	0	0	0	0	0	1786.471718716767	0	0	2758.016250623806	0	SMT004_Vf	Vf
MHS351	Staphylococcus_capitis	MHS505	6857	0.1339878553110933	13714	16375.131896122162	0	0	0	0	0	1389.0631890408838	0	0	2144.483345792878	0	SMT004_Vf	Vf
MHS351	Staphylococcus_epidermidis	MHS505	15046	0.29400339375976525	30092	38652.880202643704	0	0	0	0	0	3278.8311801393356	0	0	5061.971921039986	0	SMT004_Vf	Vf
MHS351	Staphylococcus_hominis	MHS505	40862	0.7984558471229249	81724	103707.00408174621	34587	1.330140309477697	69174	98988.52627938447	14144.242680516485	8797.216579964192	1.607808850896116	104663.86932531199	13581.444382017185	7.706387213417044	SMT004_Vf	Vf
MHS351	Stenotrophomonas_maltophilia	MHS505	12562	0.2454652819626593	25124	26944.91772826397	0	0	0	0	0	2285.67278636272	0	0	3528.699963369765	0	SMT004_Vf	Vf
MHS355	Corynebacterium_glucuronolyticum	MHS592	10299	0.25835916966839767	20598	25839.61003317281	0	0	0	0	0	2519.4662036120767	0	0	6151.5367273124	0	SMT007_Ac	Ac
MHS355	Corynebacterium_kefirresidentii	MHS592	81406	2.0421387091975514	162812	215875.0182259537	41754	0.5392962025689223	83508	118676.93997847787	5255.864722114554	21048.6850198663	0.24970038352295787	26071.91500777527	51392.53655226814	0.5073093635154426	SMT007_Ac	Ac
MHS355	Corynebacterium_tuberculostearicum	MHS592	41183	1.0331105626229364	82366	101410.2042955374	0	0	0	0	0	9887.90396201774	0	0	24142.337885416342	0	SMT007_Ac	Ac
MHS355	Corynebacterium_ureicelerivorans	MHS592	10927	0.2741130835000079	21854	25655.961978078114	0	0	0	0	0	2501.5597774865987	0	0	6107.8163401098	0	SMT007_Ac	Ac
MHS355	Cutibacterium_acnes	MHS592	998796	25.055646686874155	1997592	3098901.971240722	837952	10.823018909207107	1675904	3073310.6240020795	136108.2017426615	302155.4417742566	0.45045755569859747	675169.8636315201	737743.6914084642	0.915182158104963	SMT007_Ac	Ac
MHS355	Cutibacterium_modestum	MHS592	5523	0.13854914982799887	11046	13478.949451401033	0	0	0	0	0	1314.251939537904	0	0	3208.8817319391883	0	SMT007_Ac	Ac
MHS355	Dermacoccus_sp._PAMC28757	MHS592	5281	0.1324783741158179	10562	11900.261598625377	0	0	0	0	0	1160.3235061747478	0	0	2833.0495775512545	0	SMT007_Ac	Ac
MHS355	Malassezia_arunalokei	MHS592	4893	0.12274506429628795	9786	11583.224149973565	58647	0.7574868130492787	117294	147063.84813512937	6513.040287793174	1129.4110761445659	5.7667579372663225	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_furfur	MHS592	5351	0.13423438361934129	10702	11116.390937481434	0	0	0	0	0	1083.8929549311413	0	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_globosa	MHS592	2157358	54.119159292890096	4314716	5170862.19931878	73075	0.9438393926982804	146150	194423.8237249991	8610.479141441945	504179.92136854294	0.01707818732263219	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_obtusa	MHS592	4392	0.11017705342107026	8784	9044.39808064543	0	0	0	0	0	881.8652939013455	0	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_restricta	MHS592	313522	7.864965879481053	627044	780465.2630124062	6015459	77.69589010415879	12030918	17163411.777820796	760118.7769968886	76098.51118993541	9.988615612987445	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_slooffiae	MHS592	4549	0.11411553187897282	9098	10077.272930731013	0	0	0	0	0	982.574757937788	0	0	0	0	SMT007_Ac	Ac
MHS355	Malassezia_sympodialis	MHS592	31027	0.7783386695117366	62054	62324.21387252527	253625	3.2758298456804837	507250	523100.89779757167	23166.65356672748	6076.862240449132	3.8122722961406588	0	0	0	SMT007_Ac	Ac
MHS355	Methylobacterium_aquaticum	MHS592	4427	0.11105505817283196	8854	9474.22758117148	0	0	0	0	0	923.7754039417281	0	0	2255.492975848763	0	SMT007_Ac	Ac
MHS355	Methylobacterium_brachiatum	MHS592	5707	0.14316494623726048	11414	12968.658957626363	0	0	0	0	0	1264.4965581122835	0	0	3087.3988337830883	0	SMT007_Ac	Ac
MHS355	Methylobacterium_mesophilicum	MHS592	5872	0.1473041114955657	11744	11913.946308438257	0	0	0	0	0	1161.6578205794747	0	0	2836.307443862258	0	SMT007_Ac	Ac
MHS355	Methylobacterium_radiotolerans	MHS592	65450	1.64186888579441	130900	133759.53314091382	0	0	0	0	0	13042.094007100688	0	0	31843.61837071648	0	SMT007_Ac	Ac
MHS355	Methylobacterium_sp._C1	MHS592	54287	1.3618355416825232	108574	109476.81852988772	0	0	0	0	0	10674.431386964572	0	0	26062.725757522858	0	SMT007_Ac	Ac
MHS355	Micrococcus_luteus	MHS592	10213	0.2562017865640689	20426	24661.11386712959	0	0	0	0	0	2404.5580738988006	0	0	5870.976670906566	0	SMT007_Ac	Ac
MHS355	Moraxella_osloensis	MHS592	59044	1.4811689303719655	118088	153076.30444382707	0	0	0	0	0	14925.557124311583	0	0	36442.28793153471	0	SMT007_Ac	Ac
MHS355	Paracoccus_contaminans	MHS592	5260	0.13195157126476084	10520	11125.950370394574	0	0	0	0	0	1084.8250381986302	0	0	2648.7122770766277	0	SMT007_Ac	Ac
MHS355	Roseomonas_mucosa	MHS592	7799	0.1956445445425608	15598	16493.228323047537	0	0	0	0	0	1608.1562877701597	0	0	3926.4795270100312	0	SMT007_Ac	Ac
MHS355	Roseomonas_sp._FDAARGOS_362	MHS592	10624	0.2665120709347565	21248	23071.34411536596	0	0	0	0	0	2249.549110684915	0	0	5492.506291384996	0	SMT007_Ac	Ac
MHS355	Sphingomonas_melonis	MHS592	20905	0.5244196953022481	41810	52149.975325589716	0	0	0	0	0	5084.83294381567	0	0	12415.144351325556	0	SMT007_Ac	Ac
MHS355	Sphingomonas_paucimobilis	MHS592	7181	0.1801414892114539	14362	18307.948893545064	0	0	0	0	0	1785.0988631611376	0	0	4358.503084056497	0	SMT007_Ac	Ac
MHS355	Sphingomonas_sp._FARSPH	MHS592	6953	0.1744219153999776	13906	16621.344905740174	0	0	0	0	0	1620.6481713474266	0	0	3956.979749838462	0	SMT007_Ac	Ac
MHS355	Sphingomonas_sp._NBWT7	MHS592	9395	0.23568156122289508	18790	21246.17710698465	0	0	0	0	0	2071.5879654640316	0	0	5057.995790989573	0	SMT007_Ac	Ac
MHS355	Sphingomonas_sp._NIC1	MHS592	5242	0.1315000259638548	10484	12405.044136901852	0	0	0	0	0	1209.5418397226763	0	0	2953.221217894405	0	SMT007_Ac	Ac
MHS355	Staphylococcus_capitis	MHS592	5855	0.14687765204471	11710	14271.647672151517	381224	4.923903231502007	762448	1116480.3441047077	49445.74451092545	1391.5432134495575	35.53302839108548	245277.47888198434	3397.5963531103903	72.19147108438608	SMT007_Ac	Ac
MHS355	Staphylococcus_epidermidis	MHS592	12982	0.3256645053534458	25964	32634.082522009467	80577	1.0407355011351258	161154	243439.3815436545	10781.239031447169	3181.95467712307	3.3882440592129712	53480.74247872043	7769.070699540861	6.883801750173422	SMT007_Ac	Ac
MHS355	Staphylococcus_hominis	MHS592	14608	0.3664540975352901	29216	33793.6834976695	0	0	0	0	0	3295.020449559277	0	0	8045.132450536416	0	SMT007_Ac	Ac
MHS357	Corynebacterium_segmentosum	MHS517	871	0.10704730114212466	1742	1954.2250905304709	0	0	0	0	0	947.524216582956	0	0	1875.6504931912323	0	SMT009_Sc	Sc
MHS357	Cutibacterium_acnes	MHS517	267186	32.837589211205184	534372	823885.5818616902	0	0	0	0	0	399468.58951421216	0	0	790759.1635375789	0	SMT009_Sc	Sc
MHS357	Labrys_sp._KNU-23	MHS517	891	0.10950533331530778	1782	1856.4096362232171	0	0	0	0	0	900.0974835206822	0	0	1781.7679583685303	0	SMT009_Sc	Sc
MHS357	Malassezia_arunalokei	MHS517	285591	35.09959331857695	571182	604684.2472221036	0	0	0	0	0	293186.78304025414	0	0	0	0	SMT009_Sc	Sc
MHS357	Malassezia_globosa	MHS517	123422	15.16876234393032	246844	286741.39547045017	16612	1.0406037155290622	33224	39784.482028842016	8858.65521981561	139029.2333373383	0.06371793188502387	0	0	0	SMT009_Sc	Sc
MHS357	Malassezia_restricta	MHS517	53327	6.553974084966799	106654	129136.41777517892	26108	1.6354491816176715	52216	69886.61655706252	15561.379939787887	62612.993599187364	0.24853275726445787	0	0	0	SMT009_Sc	Sc
MHS357	Moraxella_osloensis	MHS517	56	0.00688249008491272	112	130.37271973466002	80048	5.014341814391426	160096	208727.06140957936	46476.439500513516	63.21242610637072	735.2421408775749	47639.80521895711	125.13075246752622	380.72020090601256	SMT009_Sc	Sc
MHS357	Staphylococcus_capitis	MHS517	80071	9.84085470694726	160142	207367.55679340204	1301912	81.55396487430005	2603824	3731498.955696345	830878.297665198	100544.08918782952	8.263820423227552	851676.2619260313	199029.81599004334	4.279139071146191	SMT009_Sc	Sc
MHS357	Staphylococcus_epidermidis	MHS517	2122	0.2607972135747285	4244	6359.296613491849	47062	2.9480431049981175	94124	129310.9396315325	28793.16185430499	3083.364127763744	9.33822949908536	29513.89213801199	6103.604895487006	4.8354853637126	SMT009_Sc	Sc
MHS357	Staphylococcus_hominis	MHS517	71	0.00872601421480005	142	198.4194451507471	53594	3.357218608840872	107188	138259.27899562084	30785.653629336655	96.2055140077299	319.9988477465345	31556.25857319973	190.44148596756875	165.70054792879324	SMT009_Sc	Sc
MHS357	Staphylococcus_warneri	MHS517	51	0.00626798204161694	102	140.05620328379382	71045	4.450378700322792	142090	173562.17768296745	38646.41219104332	67.90755319697435	569.1032936931856	39613.78214379978	134.42488689592602	294.69083484867963	SMT009_Sc	Sc
MHS358	Acinetobacter_junii	MHS521	12950	0.16875558717822414	25900	27608.323755305653	0	0	0	0	0	1402.6844151142463	0	0	1403.0296792355955	0	SMT009_Tw	Tw
MHS358	Actinomyces_pacaensis	MHS521	8624	0.11238209913706602	17248	16748.820549514556	0	0	0	0	0	850.9502338704807	0	0	851.1596912378283	0	SMT009_Tw	Tw
MHS358	Comamonas_aquatica	MHS521	11008	0.14344876476122712	22016	24054.71055265832	0	0	0	0	0	1222.1374937989049	0	0	1222.4383171511984	0	SMT009_Tw	Tw
MHS358	Corynebacterium_matruchotii	MHS521	12049	0.15701436833285118	24098	28992.67115162556	0	0	0	0	0	1473.0183671184404	0	0	1473.3809436087574	0	SMT009_Tw	Tw
MHS358	Cutibacterium_acnes	MHS521	27560	0.3591431646819967	55120	76522.03833637506	220667	7.618028047649658	441334	750480.2491674544	94257.83011243473	3887.822800780534	24.24437402175613	437571.09380174836	3888.77976993825	112.52143852021133	SMT009_Tw	Tw
MHS358	Fusobacterium_pseudoperiodonticum	MHS521	14366	0.1872079355523064	28732	35660.681488032664	0	0	0	0	0	1811.797144910102	0	0	1812.2431101910734	0	SMT009_Tw	Tw
MHS358	Haemophilus_parainfluenzae	MHS521	108057	1.4081252883179434	216114	249277.564180992	0	0	0	0	0	12664.939654191174	0	0	12668.057069066914	0	SMT009_Tw	Tw
MHS358	Kocuria_palustris	MHS521	14066	0.18329853971033985	28132	29873.66865611144	0	0	0	0	0	1517.7788342967276	0	0	1518.1524283639171	0	SMT009_Tw	Tw
MHS358	Malassezia_arunalokei	MHS521	1114	0.01451688989316924	2228	2580.5979251062763	987205	34.08101518931231	1974410	2582488.1107324776	324351.94114547607	131.11134610362222	2473.8663036006706	0	0	0	SMT009_Tw	Tw
MHS358	Malassezia_globosa	MHS521	414	0.00539496626191388	828	1009.6235842194249	1096895	37.86781383408789	2193790	2964293.7481619883	372305.4628387174	51.29551794843092	7258.05056131821	0	0	0	SMT009_Tw	Tw
MHS358	Malassezia_restricta	MHS521	544	0.00708903779343273	1088	1253.3382206869503	239885	8.281485941307212	479770	700107.1153016426	87931.13157583514	63.67782428973989	1380.87525063263	0	0	0	SMT009_Tw	Tw
MHS358	Moraxella_osloensis	MHS521	45148	0.5883380115770243	90296	119686.99658656922	0	0	0	0	0	6080.886557683516	0	0	6082.3833390918935	0	SMT009_Tw	Tw
MHS358	Neisseria_elongata	MHS521	25696	0.33485278518391104	51392	58945.25934808633	0	0	0	0	0	2994.80683308557	0	0	2995.54399059491	0	SMT009_Tw	Tw
MHS358	Neisseria_flavescens	MHS521	25293	0.32960116343620255	50586	63246.26435015582	0	0	0	0	0	3213.326173093378	0	0	3214.117118102681	0	SMT009_Tw	Tw
MHS358	Neisseria_mucosa	MHS521	31224	0.4068899192318819	62448	77220.47465502482	0	0	0	0	0	3923.307959090137	0	0	3924.273662751404	0	SMT009_Tw	Tw
MHS358	Neisseria_subflava	MHS521	89021	1.1600610908256903	178042	222742.5676896587	0	0	0	0	0	11316.787322909142	0	0	11319.572896477535	0	SMT009_Tw	Tw
MHS358	Paracoccus_marcusii	MHS521	10948	0.14266688559283383	21896	26460.043488174833	0	0	0	0	0	1344.3442257871745	0	0	1344.6751297473998	0	SMT009_Tw	Tw
MHS358	Paracoccus_sanguinis	MHS521	8914	0.1161611817843004	17828	20914.759348924526	0	0	0	0	0	1062.6073225095236	0	0	1062.86887826618	0	SMT009_Tw	Tw
MHS358	Paracoccus_sp._AK26	MHS521	43666	0.5690255961177093	87332	102501.43700168608	0	0	0	0	0	5207.747108567187	0	0	5209.028970838041	0	SMT009_Tw	Tw
MHS358	Paracoccus_sp._Arc7-R13	MHS521	10160	0.1323982058479349	20320	23647.857481716674	0	0	0	0	0	1201.4666820933755	0	0	1201.7624174233283	0	SMT009_Tw	Tw
MHS358	Prevotella_jejuni	MHS521	13321	0.1735902067027895	26642	30041.231791656486	0	0	0	0	0	1526.2921435747508	0	0	1526.667833152674	0	SMT009_Tw	Tw
MHS358	Prevotella_melaninogenica	MHS521	164535	2.144108149526572	329070	327620.00661309174	0	0	0	0	0	16645.250955067353	0	0	16649.348104706798	0	SMT009_Tw	Tw
MHS358	Prevotella_nigrescens	MHS521	10452	0.13620335113411572	20904	23527.712161669697	0	0	0	0	0	1195.3625096897026	0	0	1195.6567425065462	0	SMT009_Tw	Tw
MHS358	Pseudomonas_mendocina	MHS521	33879	0.44148807243328614	67758	80569.04078863545	0	0	0	0	0	4093.437140789999	0	0	4094.4447209430855	0	SMT009_Tw	Tw
MHS358	Pseudomonas_oleovorans	MHS521	9661	0.12589557743079718	19322	19486.52584591725	0	0	0	0	0	990.0436676651278	0	0	990.2873622220292	0	SMT009_Tw	Tw
MHS358	Pseudomonas_sp._phDV1	MHS521	10646	0.1387314271119208	21292	25310.656025827055	0	0	0	0	0	1285.9477836615235	0	0	1286.2643136142647	0	SMT009_Tw	Tw
MHS358	Pseudomonas_stutzeri	MHS521	161012	2.098198811022411	322024	337515.4294326599	0	0	0	0	0	17148.003512339383	0	0	17152.224412138217	0	SMT009_Tw	Tw
MHS358	Rothia_mucilaginosa	MHS521	22292	0.29049417369706354	44584	51213.00039878134	0	0	0	0	0	2601.957226642751	0	0	2602.5976860832097	0	SMT009_Tw	Tw
MHS358	Schaalia_odontolytica	MHS521	61826	0.8056743577514198	123652	144903.85743918648	0	0	0	0	0	7362.068929694539	0	0	7363.8810680721635	0	SMT009_Tw	Tw
MHS358	Skermanella_sp._TT6	MHS521	100886	1.3146776963754687	201772	204497.20950930464	0	0	0	0	0	10389.80313529284	0	0	10392.360536096503	0	SMT009_Tw	Tw
MHS358	Staphylococcus_capitis	MHS521	4485195	58.44800894469768	8970390	11832089.143452672	351990	12.151656987642932	703980	964624.4727808301	121153.63432753671	601147.943166019	0.201537135250711	562428.9061982515	601295.9128833422	0.9353612658055247	SMT009_Tw	Tw
MHS358	Staphylococcus_caprae	MHS521	702233	9.151022567639064	1404466	1530461.4574185235	0	0	0	0	0	77757.5072387886	0	0	77776.64688069653	0	SMT009_Tw	Tw
MHS358	Staphylococcus_epidermidis	MHS521	1181645	15.39839349893534	2363290	3333878.7234092527	0	0	0	0	0	169382.96466870615	0	0	169424.65748274024	0	SMT009_Tw	Tw
MHS358	Staphylococcus_haemolyticus	MHS521	68822	0.8968414687860804	137644	184346.01551019948	0	0	0	0	0	9365.989954202607	0	0	9368.295348243675	0	SMT009_Tw	Tw
MHS358	Staphylococcus_hominis	MHS521	31888	0.4155427153621013	63776	82568.8627346167	0	0	0	0	0	4195.041247634489	0	0	4196.073837156965	0	SMT009_Tw	Tw
MHS358	Staphylococcus_lugdunensis	MHS521	10880	0.1417807558686547	21760	22527.06488711001	0	0	0	0	0	1144.5230473054032	0	0	1144.8047662295132	0	SMT009_Tw	Tw
MHS358	Staphylococcus_saprophyticus	MHS521	17644	0.22992460078552793	35288	40397.43997788335	0	0	0	0	0	2052.455627864787	0	0	2052.960830090838	0	SMT009_Tw	Tw
