feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG4474	region	Tw	3.51997053833754	0.653187627409683	72	14	1.63919054597026e-06	1.5251836161507e-05
X3NVN7	mol_type	RNA	7.45384116215187	1.34931097208774	72	17	1.66191922440153e-06	1.54376284100554e-05
COG1013	Tw_RNA	Tw_RNA	2.14775927419958	0.38454657587632	72	57	1.66633992129724e-06	1.54530229517317e-05
X3037F	region	Tw	3.76565153421371	0.717983314470521	72	7	1.67572507996428e-06	1.55143288860269e-05
X3P5VP	region	Tw	-7.39823253977834	1.3685801366574	72	21	1.6797176319648e-06	1.55255884263589e-05
COG4477	region	Tw	4.37272785902635	0.812892287437293	72	34	1.68427149556525e-06	1.55419904343248e-05
X33FSC	region	Tw	-6.19922263646738	1.13159397141666	72	30	1.68758769594272e-06	1.5546936401502e-05
X33A0C	region	Tw	3.81358783048144	0.711110218860156	72	5	1.70696356122491e-06	1.56845157999231e-05
COG0159	mol_type	RNA	-4.36492099466372	0.833032502909559	72	42	1.70813128078562e-06	1.56845157999231e-05
COG0078	mol_type	RNA	2.42180087401311	0.462249813333688	72	72	1.71232935471685e-06	1.56972881173387e-05
COG1293	mol_type	RNA	-3.43134186139915	0.631876928524807	72	33	1.78133257620982e-06	1.63031289135275e-05
X332PH	region	Tw	5.14144144775727	0.96045409708583	72	13	1.80334968929203e-06	1.64507854200996e-05
COG0407	Tw_RNA	Tw_RNA	2.21283434014236	0.423433511432065	72	58	1.80192276642042e-06	1.64507854200996e-05
X30D4W	mol_type	RNA	3.82565980697927	0.708548691247507	72	18	1.81643134408949e-06	1.65162342701601e-05
COG3711	mol_type	RNA	-4.68587896886696	0.862486547720643	72	52	1.81610542713379e-06	1.65162342701601e-05
COG1381	mol_type	RNA	-3.68740773062621	0.671252228217195	72	57	1.84570269522089e-06	1.6755145246226e-05
COG0768	mol_type	RNA	-3.70047877420995	0.677803728429544	72	65	1.8539819790632e-06	1.68030262997106e-05
COG4496	region	Tw	2.67038069090143	0.512051040068695	72	29	1.87892379502067e-06	1.70015240481482e-05
X33BFB	region	Tw	3.71546777376528	0.69705917233054	72	18	1.88277997559049e-06	1.70088943836866e-05
X336Y8	mol_type	RNA	3.25663316525559	0.60196439557186	72	8	1.97205151523761e-06	1.77866323761431e-05
COG0082	mol_type	RNA	-3.02771579135481	0.582326289455567	72	64	1.99610748965717e-06	1.79746104382656e-05
COG1206	mol_type	RNA	3.35143395971589	0.624309965553694	72	47	2.07222381279865e-06	1.86300250179583e-05
COG0554	mol_type	RNA	1.83358637669263	0.353413102291221	72	72	2.08330851004116e-06	1.86728574867124e-05
COG4987	Tw_RNA	Tw_RNA	2.05341429683123	0.382371528889126	72	53	2.08366650066319e-06	1.86728574867124e-05
X3NV4W	mol_type	RNA	7.79746744526391	1.43882417577707	72	14	2.1914749387653e-06	1.96075645721209e-05
X3NW6K	region	Tw	-7.65955003253407	1.43230199962534	72	19	2.21276471114157e-06	1.97664221480889e-05
COG1386	mol_type	RNA	-2.85523678335235	0.513023043613456	72	32	2.23125725150122e-06	1.98998254392262e-05
COG0389	mol_type	RNA	-3.31569644128321	0.620909281769044	72	63	2.24395516503119e-06	1.99249010851167e-05
COG3679	region	Tw	3.38896836953486	0.641049853956226	72	27	2.24006982158612e-06	1.99249010851167e-05
X3NV5S	region	Tw	-7.29865203732995	1.3749117376872	72	17	2.24475816946058e-06	1.99249010851167e-05
COG4838	mol_type	RNA	3.88863216312254	0.727179619842961	72	18	2.25606515475494e-06	1.99935282811246e-05
COG0783	Tw_RNA	Tw_RNA	-1.32684029627616	0.243854905254551	72	60	2.30648474726825e-06	2.04080106119051e-05
COG1796	region	Tw	4.25878470067353	0.808069052610113	72	33	2.33622802303185e-06	2.06385262319022e-05
X3NU42	region	Tw	-7.86041313060451	1.48337893884356	72	18	2.45151047328468e-06	2.16227863826624e-05
COG4619	region	Tw	3.12122346101841	0.591241741582584	72	17	2.50237802687266e-06	2.20366896476723e-05
COG5547	region	Tw	2.98390978851258	0.56934836612059	72	32	2.51286399804812e-06	2.20942381715175e-05
COG1488	Tw_RNA	Tw_RNA	2.12021290381425	0.395717665711527	72	60	2.52794591502982e-06	2.21919522085506e-05
COG0746	mol_type	RNA	-3.21263545434417	0.625889232081891	72	46	2.57562583227717e-06	2.25397490674397e-05
COG4768	mol_type	RNA	2.56998761191045	0.481574881359245	72	47	2.57428844159546e-06	2.25397490674397e-05
COG2103	mol_type	RNA	-4.10805279795135	0.76339698987606	72	33	2.59966318958944e-06	2.27145571190377e-05
COG3237	Tw_RNA	Tw_RNA	-1.63888173063203	0.309103321814518	72	29	2.64654653220713e-06	2.30881251296447e-05
COG0715	mol_type	RNA	-4.06246902324948	0.758599734394936	72	49	2.67735301074392e-06	2.33204953833022e-05
COG4529	mol_type	RNA	-3.87887880233983	0.697049459490862	72	45	2.70008467412365e-06	2.34819183478996e-05
COG1606	region	Tw	4.58472861213871	0.871689390414712	72	19	2.71859506499546e-06	2.360618571965e-05
X3NVDJ	region	Tw	-7.11368143250718	1.34817462872869	72	17	2.73378521489163e-06	2.3701282049107e-05
COG3480	mol_type	RNA	-4.89730158734806	0.915299092336952	72	34	2.75561531357309e-06	2.38535616617659e-05
X3NUCQ	region	Tw	-7.095827644343	1.34450553324041	72	19	2.76647563963231e-06	2.39105591604697e-05
X3NU73	mol_type	RNA	7.24369143119993	1.36727174645732	72	15	2.91714424563036e-06	2.51738744159953e-05
COG2812	mol_type	RNA	-3.6547158569089	0.716669853957041	72	62	2.92566297109041e-06	2.52084858772536e-05
COG0403	region	Tw	3.28927424484618	0.628588511738757	72	38	2.98115783417687e-06	2.55684579888299e-05
COG2056	Tw_RNA	Tw_RNA	1.78742039979013	0.339871434035522	72	33	2.98030604914384e-06	2.55684579888299e-05
COG4199	region	Tw	4.68036532849781	0.899240489359537	72	34	2.9804135058246e-06	2.55684579888299e-05
COG4172	mol_type	RNA	-4.87266734747409	0.956781431661228	72	46	3.00272730424637e-06	2.57140139132399e-05
COG3880	mol_type	RNA	3.43495163458447	0.651457581544334	72	33	3.05347550300917e-06	2.61086162275646e-05
COG0803	mol_type	RNA	-2.40430167797146	0.472903503528544	72	67	3.10337505360821e-06	2.64947683966063e-05
COG3170	mol_type	RNA	-4.5404053390088	0.856841728667542	72	54	3.11090399040669e-06	2.65185596255399e-05
COG0444	Tw_RNA	Tw_RNA	1.79594069324472	0.338594332793005	72	52	3.13274017792804e-06	2.66640533865656e-05
X3NXM3	region	Tw	-7.32318504504503	1.40387212348274	72	16	3.16336368623561e-06	2.68837837894066e-05
X3NVCW	mol_type	RNA	7.78982648387483	1.46941234588186	72	16	3.18184787295752e-06	2.69998380964772e-05
X305B1	region	Tw	4.91736600804337	0.946099667301902	72	11	3.23825901066032e-06	2.74368854357766e-05
COG0149	mol_type	RNA	2.16180692888009	0.412503449017927	72	71	3.25532579590863e-06	2.75175923286357e-05
X305E1	region	Tw	4.07398465807068	0.785053401731885	72	2	3.25762627352589e-06	2.75175923286357e-05
X3NWAG	region	Tw	-6.9812750832537	1.33417539873696	72	18	3.26923115953882e-06	2.75739677890514e-05
COG0243	mol_type	RNA	-4.19193687851689	0.793205382861413	72	51	3.28640603609975e-06	2.76354624870223e-05
COG1435	mol_type	RNA	-3.18238200836237	0.600274252008531	72	55	3.28201551032667e-06	2.76354624870223e-05
COG3887	region	Tw	4.00634023477871	0.772097854521428	72	42	3.30800168394016e-06	2.77752934183084e-05
COG2046	region	Tw	3.51012817387199	0.692889748725589	72	32	3.32628920159359e-06	2.78452233762146e-05
X3NW5Z	mol_type	RNA	7.572704539694	1.4345582244427	72	17	3.32377982138619e-06	2.78452233762146e-05
X3NXHG	mol_type	RNA	6.93828746297953	1.30897825230421	72	13	3.42351087757559e-06	2.86162523578516e-05
X32W86	mol_type	RNA	6.32183536928828	1.20085021388966	72	14	3.44260644566001e-06	2.87329182748221e-05
X3NUA1	mol_type	RNA	8.33425783335528	1.58207865913873	72	16	3.46018242175121e-06	2.88365724328357e-05
X3NUFD	region	Tw	-8.08963999118898	1.56065773455275	72	20	3.46957411727845e-06	2.887181319021e-05
X3059W	mol_type	RNA	3.59016340134612	0.677058850346255	72	9	3.51461602501933e-06	2.92031691113048e-05
COG3869	mol_type	RNA	4.12405525456064	0.791262870405421	72	41	3.53802177014809e-06	2.93540322532168e-05
COG3255	mol_type	RNA	-4.32717479502156	0.82487305719914	72	29	3.57581337268629e-06	2.96236272297211e-05
X3NU07	region	Tw	-6.23394641028285	1.19490951977955	72	21	3.59498997027206e-06	2.97384377422505e-05
X33DPX	region	Tw	-5.86024349230831	1.12328238928047	72	12	3.60561450418889e-06	2.97822692871851e-05
X3NU8R	region	Tw	-7.37780104382264	1.42413949712727	72	15	3.63253027728418e-06	2.99603382161846e-05
COG4465	mol_type	RNA	3.42211780523678	0.655204623814708	72	35	3.6485133500777e-06	3.00348502763798e-05
X3NWM6	mol_type	RNA	7.52188804041807	1.42738821741314	72	17	3.65230654290741e-06	3.00348502763798e-05
COG1792	mol_type	RNA	-3.38261361339604	0.671104317889331	72	35	3.66596839106215e-06	3.01029298719817e-05
COG0498	mol_type	RNA	-3.78886253086731	0.725220453390003	72	55	3.6924322326185e-06	3.02757786580684e-05
COG2188	mol_type	RNA	-3.53800098245489	0.667526414151842	72	58	3.70001740867959e-06	3.02935539521761e-05
COG0420	mol_type	RNA	-3.82033697158764	0.758966745051134	72	53	3.76145450218384e-06	3.07066475565139e-05
X3NV96	mol_type	RNA	6.62113011649518	1.26374376558287	72	15	3.75748632837407e-06	3.07066475565139e-05
COG1959	mol_type	RNA	2.1927625920599	0.421335503520991	72	53	3.77923039767017e-06	3.07619452456646e-05
COG3869	region	Tw	4.12378790245463	0.80367997332554	72	41	3.77710699552617e-06	3.07619452456646e-05
X3NU1K	mol_type	RNA	7.2545140509886	1.38668539197661	72	15	3.82168823742304e-06	3.10623264878919e-05
COG0083	Tw_RNA	Tw_RNA	1.81497199613119	0.346846858165048	72	47	3.89865567740013e-06	3.16419195181735e-05
COG0141	mol_type	RNA	-5.31312109228624	1.01948412795672	72	42	3.91827641725701e-06	3.17550749642047e-05
COG5632	region	Tw	4.34090363657032	0.841258082440917	72	43	3.92460168437799e-06	3.17603076976001e-05
X3NVCW	region	Tw	-7.8049598888336	1.51209952441245	72	16	3.9795386650592e-06	3.21583529118657e-05
COG1524	mol_type	RNA	-4.51423893825725	0.870006535299674	72	36	4.01045046116789e-06	3.23147535718312e-05
COG4109	region	Tw	4.09363279366174	0.801873894750828	72	25	4.00580736247725e-06	3.23147535718312e-05
COG1357	mol_type	RNA	-3.42361112868226	0.650714080728003	72	15	4.01653855958984e-06	3.2317242626225e-05
COG0517	mol_type	RNA	1.35991446313753	0.271127140194148	72	72	4.02474025032166e-06	3.23367061491361e-05
COG0008	Tw_RNA	Tw_RNA	1.46003770820668	0.282408130761092	72	69	4.08905719166898e-06	3.27124575333518e-05
COG0161	Tw_RNA	Tw_RNA	2.24023168662984	0.447000880770699	72	48	4.08762266442751e-06	3.27124575333518e-05
X3NVRE	region	Tw	-7.39565200667499	1.43888637981647	72	15	4.087696573148e-06	3.27124575333518e-05
COG1349	mol_type	RNA	1.69659419416813	0.320371933229935	72	72	4.21402775340397e-06	3.366406171005e-05
COG1257	region	Tw	3.98322794236433	0.77606534868984	72	39	4.2259186376127e-06	3.37108944672328e-05
COG3611	region	Tw	3.88274833498683	0.762751016110806	72	26	4.35841091670355e-06	3.47182818322026e-05
COG4492	region	Tw	3.64499107211986	0.715243425739939	72	20	4.42932579963609e-06	3.52329870150285e-05
COG1165	Tw_RNA	Tw_RNA	1.99870238814985	0.386997898783616	72	61	4.4966460525397e-06	3.57176771673324e-05
COG2027	mol_type	RNA	-4.99973257239305	1.00277482034848	72	39	4.50728667801088e-06	3.57514143311161e-05
COG2231	region	Tw	3.95629825588432	0.77780656522668	72	7	4.61776318680936e-06	3.65758239952379e-05
COG4974	mol_type	RNA	-3.45291736123574	0.693519208007377	72	64	4.62936352249968e-06	3.66158427409027e-05
COG1595	Tw_RNA	Tw_RNA	-1.26151178005288	0.243494174587198	72	71	4.66807448903225e-06	3.68698764726954e-05
COG1216	mol_type	RNA	-3.07623579690586	0.597690053032078	72	64	4.68050012765002e-06	3.691587688832e-05
COG2011	mol_type	RNA	-2.97099068047584	0.597173715819304	72	58	4.69545765061404e-06	3.69816889890616e-05
COG0328	mol_type	RNA	-3.08287745455933	0.597414844039311	72	43	4.73548678873004e-06	3.72445036885772e-05
COG0682	mol_type	RNA	-2.93678955477584	0.591231074729476	72	62	4.83672136231359e-06	3.79872835085078e-05
COG3857	region	Tw	4.1672216156943	0.821143946905137	72	37	4.84460967707854e-06	3.79958728109722e-05
COG4837	mol_type	RNA	3.89416396283189	0.758783692826885	72	4	4.86869292503338e-06	3.81312756817741e-05
COG0572	mol_type	RNA	-3.53175896493985	0.686815967924416	72	58	4.88386741213537e-06	3.81966245715538e-05
COG3708	region	Tw	2.83277636994922	0.559873904352118	72	28	4.90274760537139e-06	3.82907326944648e-05
X33CY6	mol_type	RNA	3.23502465381228	0.628887224471476	72	10	4.929951647144e-06	3.84494973651733e-05
COG1435	Tw_RNA	Tw_RNA	1.91716950726292	0.370171026248771	72	55	4.95893395788818e-06	3.86216694881765e-05
X3NVPF	mol_type	RNA	7.47473326257522	1.45210126618835	72	14	4.97851021909737e-06	3.87202074342037e-05
X3NUN2	region	Tw	-7.26651413925102	1.42787660136879	72	16	5.0128998114757e-06	3.8933521869128e-05
COG3870	mol_type	RNA	2.83082960279225	0.548725780659871	72	24	5.02588487974755e-06	3.8980233353049e-05
COG3880	region	Tw	3.37634794869438	0.666980395274845	72	33	5.10618372008064e-06	3.95481708624528e-05
X3NUG8	region	Tw	-7.5685685437687	1.48694542054121	72	15	5.14883186906633e-06	3.98233303068035e-05
COG3275	mol_type	RNA	-3.50871814715976	0.682887887614445	72	27	5.1701483077329e-06	3.99329686972961e-05
COG2706	Tw_RNA	Tw_RNA	2.21582405347072	0.429005709601844	72	51	5.20995282520924e-06	4.01849051014759e-05
COG0596	mol_type	RNA	-2.97658033727942	0.574528439836595	72	67	5.23950221763729e-06	4.03571575771731e-05
COG4862	region	Tw	3.49238203676819	0.693196615775904	72	40	5.26260305000002e-06	4.04793346019259e-05
X337MV	region	Tw	3.73943339599171	0.756326236714016	72	18	5.27625778367081e-06	4.05286174811637e-05
X3NV83	mol_type	RNA	7.88495953389271	1.52758969260695	72	21	5.29384024385679e-06	4.06078938870331e-05
COG0477	mol_type	RNA	-1.59019452549249	0.321726825298492	72	72	5.30662084670353e-06	4.06320671956715e-05
COG3266	mol_type	RNA	2.69572923085553	0.525599880821136	72	69	5.31152380544275e-06	4.06320671956715e-05
COG0604	mol_type	RNA	1.50336177216821	0.292740413398216	72	72	5.37901617686851e-06	4.10921563675529e-05
COG4732	region	Tw	3.14240648940466	0.623022106064095	72	21	5.49064885169471e-06	4.18877331223422e-05
COG2205	mol_type	RNA	-2.82680228974204	0.550167816504967	72	67	5.54887074624168e-06	4.22742305353998e-05
COG2302	region	Tw	3.33492050598127	0.66134363791568	72	26	5.58106324465555e-06	4.24616403593386e-05
COG0538	mol_type	RNA	2.95784323427397	0.600334440515667	72	53	5.62996766617726e-06	4.27755152028033e-05
COG0460	mol_type	RNA	-3.68210757796561	0.719299423909256	72	47	5.70469533408664e-06	4.32844726027306e-05
COG0601	mol_type	RNA	-3.74187399070772	0.730036126942823	72	59	5.75151434926127e-06	4.35805802724513e-05
COG0572	Tw_RNA	Tw_RNA	2.15610233634681	0.42353869225597	72	58	5.82917208075056e-06	4.41092425920935e-05
COG1647	region	Tw	3.183688647821	0.631017426407608	72	38	6.03116229910558e-06	4.55760264548627e-05
COG4848	region	Tw	4.05769688720429	0.812609443354263	72	28	6.18938371418555e-06	4.67085475434893e-05
COG3316	region	Tw	2.97163233079048	0.591995108718457	72	59	6.28443763354237e-06	4.73619612490147e-05
COG1078	region	Tw	4.10195069861752	0.819541780033278	72	37	6.36992107621206e-06	4.79415863501721e-05
X31QDV	mol_type	RNA	5.95081575768601	1.16310408451377	72	18	6.41249973499279e-06	4.81971754275265e-05
COG0220	mol_type	RNA	-3.03294844115238	0.620162113780429	72	62	6.45640924140724e-06	4.84620677556367e-05
X3NU06	region	Tw	-6.89982243910821	1.37740424478957	72	15	6.49276831055224e-06	4.86696520008152e-05
COG1930	region	Tw	-5.92928683033303	1.17521377116987	72	16	6.53101944981525e-06	4.88908443954041e-05
COG0252	mol_type	RNA	-3.50685635312841	0.717662435228814	72	51	6.55595545165514e-06	4.90119022535502e-05
X3NW6K	mol_type	RNA	7.09151713961844	1.38903534684685	72	19	6.6581510424648e-06	4.97094534438761e-05
COG3037	mol_type	RNA	-5.33133838610732	1.04718931707524	72	30	6.7063406363387e-06	5.00024757845413e-05
X32RKZ	region	Tw	4.38333069158642	0.899371184978424	72	7	6.87657089240821e-06	5.11353516360994e-05
COG2329	mol_type	RNA	3.08799617262578	0.633554198937697	72	45	6.86855565074808e-06	5.11353516360994e-05
COG4581	mol_type	RNA	-5.05775607702676	1.04027421056541	72	48	7.18826836505743e-06	5.33822001293508e-05
COG1823	region	Tw	3.71142280794745	0.751550835850321	72	33	7.28016179087842e-06	5.39929240511832e-05
COG1012	mol_type	RNA	1.62148546209623	0.322438094670106	72	72	7.30511043288571e-06	5.41061954181416e-05
X3NX80	region	Tw	-4.38690293682658	0.880730525172408	72	34	7.45161800891019e-06	5.51183173357484e-05
COG1653	mol_type	RNA	-3.26736997144645	0.652619268299705	72	60	7.60710539841677e-06	5.61940995877762e-05
X3P783	mol_type	RNA	5.80509910320148	1.1590636969238	72	15	7.80366099742291e-06	5.75700162237321e-05
COG0656	Tw_RNA	Tw_RNA	-1.12993944579769	0.221510478920451	72	72	7.82498389212042e-06	5.76512647229742e-05
X3NV8Y	mol_type	RNA	7.26381120648839	1.4435059009525	72	14	7.90879136707728e-06	5.81920543746002e-05
COG3961	region	Tw	3.14863748789062	0.634036593924241	72	45	7.97345645436535e-06	5.85907601745217e-05
COG1168	mol_type	RNA	-3.94551463599109	0.776752270961014	72	30	8.12019662013634e-06	5.95907342517092e-05
COG2262	mol_type	RNA	-4.04210508780515	0.837275966175176	72	59	8.17109622904652e-06	5.98856751151089e-05
X3NXHG	region	Tw	-6.73012958593823	1.35406177365237	72	13	8.27464441406656e-06	6.05651983814924e-05
COG4594	region	Tw	3.23478699977446	0.65382525584937	72	41	8.39769460315915e-06	6.13473534837214e-05
X3P7BC	region	Tw	-4.63073138404374	0.939593199535013	72	26	8.40344648936526e-06	6.13473534837214e-05
COG2384	region	Tw	3.30685649626492	0.674339607368841	72	8	8.46708848022972e-06	6.17313673812837e-05
COG2813	mol_type	RNA	-3.38316498306938	0.677625956552369	72	61	8.55209437464525e-06	6.22699371653857e-05
COG0315	mol_type	RNA	-3.34574931073194	0.669749651999749	72	40	8.58515642827254e-06	6.23490405621185e-05
COG0053	mol_type	RNA	-2.83671228833468	0.572292560011447	72	65	8.585257731193e-06	6.23490405621185e-05
X3NURF	mol_type	RNA	6.62795761742317	1.32480472540595	72	14	8.77157284347435e-06	6.36195010904132e-05
COG1323	region	Tw	4.02586872073364	0.823217572295281	72	26	8.88113551521309e-06	6.43307121775539e-05
COG0514	mol_type	RNA	-3.90994263073427	0.784234538519157	72	62	8.96469348513085e-06	6.48519611498729e-05
COG0128	mol_type	RNA	-3.57334479863779	0.714593653192869	72	60	9.10998214993281e-06	6.58178555328479e-05
X3NVXY	region	Tw	-6.68820783403696	1.36074052546557	72	16	9.15146482502189e-06	6.60322468406741e-05
COG3425	region	Tw	3.61553745195043	0.739968077038963	72	36	9.17180757069262e-06	6.6093747339321e-05
X3NUBV	region	Tw	-6.79683705933944	1.37840676231219	72	14	9.19445047032518e-06	6.61716435393287e-05
COG4465	region	Tw	3.33483169831132	0.679841503582089	72	35	9.28092081153457e-06	6.67081094834207e-05
X3NVD8	region	Tw	-7.27453160678588	1.48042737387815	72	13	9.31034315441721e-06	6.6833682823493e-05
X305AD	region	Tw	4.76359743950012	0.973170427504566	72	24	9.34646753841209e-06	6.70069826600005e-05
X3NUQM	region	Tw	-4.7196554859752	0.95876186340392	72	27	9.4567989219677e-06	6.77111646243833e-05
COG1018	mol_type	RNA	3.17283742619205	0.627591292048165	72	66	9.55009430165533e-06	6.82917229345993e-05
COG0071	Tw_RNA	Tw_RNA	-1.39395019645888	0.279170724424944	72	40	9.57495613502701e-06	6.83315196137173e-05
COG0637	mol_type	RNA	-3.21399060107615	0.671816451780283	72	52	9.61522333767223e-06	6.83315196137173e-05
COG0125	mol_type	RNA	-3.12816947095316	0.653791860519763	72	55	9.59286381652629e-06	6.83315196137173e-05
COG4839	region	Tw	3.40855831372255	0.712487332826113	72	10	9.61537574526993e-06	6.83315196137173e-05
X3NW49	region	Tw	-6.89622267454532	1.40204220419921	72	16	9.61675714163011e-06	6.83315196137173e-05
X305CQ	mol_type	RNA	2.98784311904774	0.6060281570866	72	0	9.72601072942319e-06	6.90201167499168e-05
X3NU8R	mol_type	RNA	6.90221318419021	1.3905042545555	72	15	9.82831825673032e-06	6.96577385191837e-05
COG0395	mol_type	RNA	-3.50655156309627	0.734175475097232	72	52	9.90027268603892e-06	7.00788922282653e-05
X3NXB5	mol_type	RNA	6.4162736836543	1.29609314677284	72	28	9.9416080560401e-06	7.02825186464933e-05
COG4492	mol_type	RNA	3.47589223958729	0.705672423079904	72	20	1.00477888866428e-05	7.09434791087201e-05
COG3064	mol_type	RNA	1.76025605661293	0.358867810709385	72	71	1.00922228486535e-05	7.11673520424591e-05
COG1066	mol_type	RNA	-3.02415455583578	0.616307055991503	72	62	1.03804735567943e-05	7.31078188030149e-05
COG0212	mol_type	RNA	-2.97654582372467	0.624941092523186	72	47	1.04000948651755e-05	7.31538748252348e-05
COG1120	mol_type	RNA	-2.47905659187647	0.52062632532138	72	68	1.04481359488686e-05	7.33994676206947e-05
X3NU6V	mol_type	RNA	7.09495253043801	1.43387289219753	72	17	1.05147536313315e-05	7.37747833204587e-05
COG0270	mol_type	RNA	-4.44091468375044	0.903605901846072	72	39	1.07304255657361e-05	7.51936588516246e-05
X3NUA7	region	Tw	-6.38265460920534	1.31221386759003	72	16	1.080566090555e-05	7.56261023577419e-05
X2ZFSE	Tw_RNA	Tw_RNA	-2.22027638066727	0.448595700931504	72	21	1.11087830007602e-05	7.76503931753138e-05
X3NVAS	region	Tw	-8.29528324368875	1.71248142542534	72	22	1.12099831184447e-05	7.82599570516142e-05
X2ZAV8	region	Tw	-5.49106685394455	1.12955756193379	72	25	1.12580872680225e-05	7.84000298913848e-05
X3NW87	mol_type	RNA	6.31578901255102	1.28139250410086	72	15	1.12512156893548e-05	7.84000298913848e-05
COG1621	mol_type	RNA	-3.1870183072258	0.638898633907326	72	50	1.12860333141836e-05	7.84968884240229e-05
COG0588	mol_type	RNA	2.22255068379672	0.468918861019836	72	70	1.13343902933339e-05	7.87352925718298e-05
COG1014	Tw_RNA	Tw_RNA	2.03739290107166	0.418855315748006	72	65	1.13770625576487e-05	7.88358535593204e-05
COG0015	mol_type	RNA	-3.3546313628476	0.68705350546426	72	63	1.13698420925952e-05	7.88358535593204e-05
COG0137	mol_type	RNA	-3.24866288624671	0.685667986736307	72	59	1.14094332282315e-05	7.89623151141964e-05
COG0008	mol_type	RNA	-2.23137372677811	0.457956775201026	72	69	1.14507831125924e-05	7.91505304890195e-05
COG4466	region	Tw	2.49357364757219	0.514168650272053	72	29	1.15400345884668e-05	7.96205700151416e-05
X3NVN7	region	Tw	-6.75055379210012	1.38606400824542	72	17	1.1547260780093e-05	7.96205700151416e-05
COG2963	Tw_RNA	Tw_RNA	-1.89359248304742	0.389651386223279	72	59	1.17271323164153e-05	8.07612363465448e-05
COG4506	region	Tw	3.18694095052734	0.659890130686253	72	11	1.18841670377039e-05	8.17420197722509e-05
X32VBI	region	Tw	3.98737334117006	0.827899273253374	72	11	1.21255610794028e-05	8.32999232874947e-05
COG1219	mol_type	RNA	1.66677054233788	0.343411794026902	72	71	1.23036931160893e-05	8.44199409879403e-05
X3057D	mol_type	RNA	3.67913948216773	0.780168299013336	72	10	1.23832108574889e-05	8.47575460404872e-05
COG1354	mol_type	RNA	-3.40123118014254	0.721198087096338	72	41	1.23714651482143e-05	8.47575460404872e-05
X317ZU	Tw_RNA	Tw_RNA	-3.5529000070338	0.732565053701359	72	15	1.24281037522659e-05	8.49608266291818e-05
X32YU3	mol_type	RNA	2.9039067959041	0.586363489108379	72	2	1.24508252212635e-05	8.50122278843777e-05
COG2887	mol_type	RNA	-4.70091981403226	0.997248815041914	72	52	1.24723304862677e-05	8.50552098526937e-05
COG1200	mol_type	RNA	-2.70773295494639	0.558536454516575	72	66	1.25759298794097e-05	8.56572471201693e-05
COG3595	mol_type	RNA	-2.96593163961454	0.629590350569327	72	23	1.26113009150181e-05	8.57936675386636e-05
X3NV7Y	mol_type	RNA	7.49591313954112	1.53573148135919	72	16	1.26917528471865e-05	8.62360655181856e-05
COG0385	mol_type	RNA	-4.40960625601402	0.936464281678767	72	43	1.270998969532e-05	8.6255172786686e-05
COG2199	mol_type	RNA	-3.48245418225377	0.739946825383087	72	39	1.28243800254627e-05	8.69259795180455e-05
X3PUJR	mol_type	RNA	5.18885636468287	1.04992495755095	72	17	1.28517877064467e-05	8.7006291591344e-05
COG0036	mol_type	RNA	-3.62039158950064	0.769436701853411	72	53	1.28769817123141e-05	8.70714410341726e-05
COG1624	region	Tw	2.83473093772853	0.590649801312415	72	31	1.29324423691862e-05	8.73408426672575e-05
COG1024	Tw_RNA	Tw_RNA	-2.44381339520763	0.505737993494998	72	57	1.29565661066696e-05	8.7398211904097e-05
X327ZD	mol_type	RNA	2.76497258678407	0.564645335163987	72	3	1.30102600497685e-05	8.76546677088015e-05
COG4942	mol_type	RNA	-4.31250314057147	0.871768790371006	72	32	1.31689039523588e-05	8.85229372400301e-05
X3NUR2	mol_type	RNA	7.41004857222798	1.52351968484739	72	16	1.31707946680445e-05	8.85229372400301e-05
COG1195	mol_type	RNA	-2.7427969805973	0.583741857741243	72	65	1.31948295866182e-05	8.85780156643087e-05
X3NUM5	region	Tw	-6.62054901027925	1.37713974802188	72	16	1.34486832753284e-05	9.01739051266621e-05
COG5401	mol_type	RNA	-5.07712401325357	1.05171580969404	72	43	1.35760536372828e-05	9.09189125026176e-05
X30EVW	mol_type	RNA	3.899725389204	0.798530756043045	72	13	1.36781772151146e-05	9.12949814838875e-05
X3NVNX	mol_type	RNA	5.98934577050483	1.23391892702304	72	29	1.36709428472582e-05	9.12949814838875e-05
X3NVF6	region	Tw	-7.28061500274184	1.52264203963498	72	17	1.36811864240876e-05	9.12949814838875e-05
COG3971	mol_type	RNA	-2.91189143138236	0.621112808389374	72	17	1.37142428912181e-05	9.14064913560093e-05
COG5655	region	Tw	4.18047192181411	0.874748541937672	72	42	1.39064198723579e-05	9.25770237216966e-05
X3NVMJ	region	Tw	-6.30780481184928	1.31942831599591	72	16	1.39358585842826e-05	9.2662688707858e-05
COG1820	mol_type	RNA	-3.36657546492336	0.689147789257779	72	50	1.40576415332444e-05	9.3361438781357e-05
COG4425	mol_type	RNA	-5.04019564875542	1.07674911258277	72	38	1.40856279675144e-05	9.3436336410843e-05
COG1206	region	Tw	2.98106527520384	0.626159436205783	72	47	1.41046516212231e-05	9.34516728268713e-05
X332PH	mol_type	RNA	4.55883270679852	0.945630281977802	72	13	1.47373327086548e-05	9.74127240033067e-05
COG2217	mol_type	RNA	2.20373023056142	0.455177664613756	72	72	1.47254910731415e-05	9.74127240033067e-05
COG2179	region	Tw	2.97554325035536	0.622547076972485	72	14	1.48990956365555e-05	9.83656939782978e-05
